NUM_ART;week_of_year;year_of_calendar;QTE_VTE
66999114;30;2016;1.0
66999114;30;2017;1.0
66999114;30;2018;7.0
66999114;30;2019;8.0
66999114;31;2016;3.0
66999114;31;2017;4.0
66999114;31;2018;4.0
66999114;31;2019;10.0
66999114;32;2017;2.0
66999114;32;2018;5.0
66999114;32;2019;4.0
66999114;33;2016;2.0
66999114;33;2018;3.0
66999114;34;2016;1.0
66999114;34;2017;1.0
66999114;34;2018;5.0
66999114;34;2019;3.0
66999114;35;2018;7.0
66999114;35;2019;4.0
66999114;36;2016;1.0
66999114;36;2017;1.0
66999114;36;2018;5.0
66999114;36;2019;1.0
66999114;37;2016;1.0
66999114;37;2017;4.0
66999114;37;2018;7.0
66999114;37;2019;2.0
66999114;38;2016;3.0
66999114;38;2017;3.0
66999114;38;2018;7.0
66999114;38;2019;3.0
66999114;39;2017;2.0
66999114;39;2018;12.0
66999114;39;2019;5.0
66999114;40;2016;3.0
66999114;40;2017;5.0
66999114;40;2018;2.0
66999114;40;2019;2.0
66999114;41;2016;2.0
66999114;41;2017;1.0
66999114;41;2018;6.0
66999114;41;2019;1.0
66999114;42;2016;2.0
66999114;42;2017;2.0
66999114;42;2018;4.0
66999114;42;2019;4.0
66999114;43;2016;0.0
66999114;43;2017;7.0
66999114;43;2018;4.0
66999114;43;2019;6.0
66999114;44;2016;-1.0
66999114;44;2017;3.0
66999114;44;2018;5.0
66999114;44;2019;1.0
66999114;45;2017;2.0
66999114;45;2018;5.0
66999114;45;2019;6.0
66999114;46;2016;2.0
66999114;46;2017;5.0
66999114;46;2018;3.0
66999114;46;2019;6.0
66999114;47;2016;2.0
66999114;47;2017;2.0
66999114;47;2018;5.0
66999114;47;2019;9.0
66999114;48;2016;1.0
66999114;48;2017;10.0
66999114;48;2018;5.0
66999114;48;2019;5.0
66999114;49;2016;1.0
66999114;49;2017;4.0
66999114;49;2018;9.0
66999114;49;2019;4.0
66999114;50;2016;1.0
66999114;50;2017;13.0
66999114;50;2018;10.0
66999114;50;2019;14.0
66999114;51;2016;2.0
66999114;51;2017;5.0
66999114;51;2018;7.0
66999114;51;2019;7.0
66999114;52;2016;1.0
66999114;53;2017;1.0
66999142;1;2017;2.0
66999142;4;2018;1.0
66999142;11;2017;2.0
66999142;11;2018;1.0
66999142;15;2017;1.0
66999142;24;2017;1.0
66999142;28;2019;0.0
66999142;32;2018;1.0
66999142;34;2017;1.0
66999142;35;2017;-1.0
66999142;50;2016;1.0
66999142;51;2016;-1.0
66999240;0;2018;2.0
66999240;0;2019;1.0
66999240;0;2020;1.0
66999240;1;2019;2.0
66999240;2;2017;2.0
66999240;2;2018;1.0
66999240;2;2019;1.0
66999240;3;2017;1.0
66999240;3;2018;1.0
66999240;3;2019;2.0
66999240;4;2018;2.0
66999240;5;2017;1.0
66999240;5;2018;2.0
66999240;5;2019;3.0
66999240;6;2017;1.0
66999240;6;2018;4.0
66999240;6;2019;3.0
66999240;7;2017;1.0
66999240;7;2018;2.0
66999240;7;2019;-1.0
66999240;8;2018;1.0
66999240;9;2018;1.0
66999240;9;2019;1.0
66999240;10;2017;2.0
66999240;10;2019;2.0
66999240;11;2017;4.0
66999240;11;2018;-1.0
66999240;12;2018;2.0
66999240;12;2019;3.0
66999240;13;2017;1.0
66999240;13;2018;1.0
66999240;13;2019;2.0
66999240;14;2019;1.0
66999240;15;2018;2.0
66999240;15;2019;2.0
66999240;16;2017;2.0
66999240;16;2019;1.0
66999240;17;2018;1.0
66999240;17;2019;1.0
66999240;18;2018;3.0
66999240;18;2019;1.0
66999240;19;2017;3.0
66999240;19;2018;-2.0
66999240;20;2017;2.0
66999240;20;2018;2.0
66999240;20;2019;1.0
66999240;21;2017;1.0
66999240;21;2018;4.0
66999240;21;2019;1.0
66999240;22;2018;2.0
66999240;22;2019;2.0
66999240;23;2018;3.0
66999240;24;2017;2.0
66999240;24;2018;-1.0
66999240;24;2019;1.0
66999240;25;2017;1.0
66999240;25;2019;1.0
66999240;26;2017;1.0
66999240;26;2019;2.0
66999240;27;2016;3.0
66999240;27;2018;1.0
66999240;28;2017;2.0
66999240;28;2018;1.0
66999240;29;2016;1.0
66999240;29;2017;1.0
66999240;29;2018;2.0
66999240;29;2019;1.0
66999240;30;2016;1.0
66999240;30;2017;2.0
66999240;31;2016;3.0
66999240;31;2017;1.0
66999240;31;2018;2.0
66999240;31;2019;1.0
66999240;32;2016;-1.0
66999240;32;2017;1.0
66999240;32;2018;1.0
66999240;32;2019;1.0
66999240;33;2017;1.0
66999240;33;2019;1.0
66999240;34;2019;1.0
66999240;35;2017;3.0
66999240;35;2018;2.0
66999240;35;2019;1.0
66999240;36;2016;1.0
66999240;36;2017;1.0
66999240;36;2018;1.0
66999240;36;2019;2.0
66999240;37;2016;1.0
66999240;37;2017;1.0
66999240;37;2018;2.0
66999240;38;2017;2.0
66999240;38;2018;2.0
66999240;38;2019;1.0
66999240;39;2016;5.0
66999240;39;2017;1.0
66999240;39;2018;1.0
66999240;40;2016;2.0
66999240;40;2017;1.0
66999240;40;2018;1.0
66999240;40;2019;1.0
66999240;41;2016;1.0
66999240;41;2019;1.0
66999240;42;2016;1.0
66999240;42;2017;2.0
66999240;42;2018;1.0
66999240;42;2019;1.0
66999240;43;2016;3.0
66999240;43;2017;2.0
66999240;44;2017;1.0
66999240;44;2019;1.0
66999240;45;2016;2.0
66999240;45;2017;2.0
66999240;46;2016;2.0
66999240;46;2017;2.0
66999240;46;2018;1.0
66999240;47;2016;1.0
66999240;47;2017;1.0
66999240;47;2018;1.0
66999240;47;2019;4.0
66999240;49;2016;2.0
66999240;49;2018;1.0
66999240;49;2019;1.0
66999240;50;2016;1.0
66999240;50;2017;4.0
66999240;50;2018;3.0
66999240;51;2016;1.0
66999240;51;2017;5.0
66999240;51;2018;3.0
66999240;51;2019;1.0
66999240;52;2016;0.0
66999240;52;2017;2.0
66999254;0;2018;5.0
66999254;0;2019;1.0
66999254;0;2020;6.0
66999254;1;2017;1.0
66999254;1;2018;6.0
66999254;1;2019;7.0
66999254;2;2017;1.0
66999254;2;2018;4.0
66999254;2;2019;6.0
66999254;3;2018;5.0
66999254;3;2019;2.0
66999254;4;2017;2.0
66999254;4;2018;5.0
66999254;4;2019;6.0
66999254;5;2017;2.0
66999254;5;2018;4.0
66999254;5;2019;1.0
66999254;6;2017;1.0
66999254;6;2018;6.0
66999254;6;2019;1.0
66999254;7;2018;9.0
66999254;7;2019;2.0
66999254;8;2017;2.0
66999254;8;2018;3.0
66999254;8;2019;5.0
66999254;9;2017;1.0
66999254;9;2018;6.0
66999254;9;2019;4.0
66999254;10;2017;1.0
66999254;10;2018;8.0
66999254;10;2019;6.0
66999254;11;2018;7.0
66999254;11;2019;0.0
66999254;12;2017;2.0
66999254;12;2018;18.0
66999254;12;2019;3.0
66999254;13;2017;1.0
66999254;13;2018;12.0
66999254;13;2019;1.0
66999254;14;2018;8.0
66999254;14;2019;7.0
66999254;15;2018;16.0
66999254;15;2019;4.0
66999254;16;2018;7.0
66999254;16;2019;2.0
66999254;17;2018;7.0
66999254;17;2019;2.0
66999254;18;2017;1.0
66999254;18;2018;12.0
66999254;18;2019;9.0
66999254;19;2017;3.0
66999254;19;2018;6.0
66999254;19;2019;3.0
66999254;20;2017;4.0
66999254;20;2018;6.0
66999254;20;2019;4.0
66999254;21;2017;2.0
66999254;21;2018;3.0
66999254;21;2019;6.0
66999254;22;2017;5.0
66999254;22;2018;2.0
66999254;22;2019;8.0
66999254;23;2017;1.0
66999254;23;2018;3.0
66999254;23;2019;3.0
66999254;24;2017;2.0
66999254;24;2018;8.0
66999254;24;2019;3.0
66999254;25;2017;1.0
66999254;25;2018;4.0
66999254;25;2019;3.0
66999254;26;2017;8.0
66999254;26;2018;9.0
66999254;26;2019;1.0
66999254;27;2017;4.0
66999254;27;2018;8.0
66999254;27;2019;4.0
66999254;28;2016;3.0
66999254;28;2017;2.0
66999254;28;2018;7.0
66999254;28;2019;2.0
66999254;29;2016;1.0
66999254;29;2017;1.0
66999254;29;2018;7.0
66999254;29;2019;6.0
66999254;30;2016;2.0
66999254;30;2017;3.0
66999254;30;2018;9.0
66999254;31;2017;5.0
66999254;31;2018;5.0
66999254;31;2019;2.0
66999254;32;2017;8.0
66999254;32;2018;3.0
66999254;32;2019;3.0
66999254;33;2017;6.0
66999254;33;2018;2.0
66999254;33;2019;1.0
66999254;34;2016;1.0
66999254;34;2017;2.0
66999254;34;2019;3.0
66999254;35;2016;3.0
66999254;35;2017;4.0
66999254;35;2018;4.0
66999254;35;2019;2.0
66999254;36;2016;2.0
66999254;36;2017;4.0
66999254;36;2018;1.0
66999254;36;2019;2.0
66999254;37;2016;3.0
66999254;37;2017;2.0
66999254;37;2018;5.0
66999254;37;2019;3.0
66999254;38;2016;1.0
66999254;38;2017;2.0
66999254;38;2018;5.0
66999254;39;2016;2.0
66999254;39;2017;7.0
66999254;39;2018;1.0
66999254;39;2019;1.0
66999254;40;2016;4.0
66999254;40;2017;3.0
66999254;40;2018;4.0
66999254;40;2019;2.0
66999254;41;2016;1.0
66999254;41;2017;1.0
66999254;41;2018;3.0
66999254;41;2019;2.0
66999254;42;2017;1.0
66999254;42;2018;5.0
66999254;42;2019;1.0
66999254;43;2016;1.0
66999254;43;2017;1.0
66999254;43;2018;5.0
66999254;43;2019;3.0
66999254;44;2016;1.0
66999254;44;2017;3.0
66999254;44;2018;4.0
66999254;44;2019;1.0
66999254;45;2017;4.0
66999254;45;2018;3.0
66999254;45;2019;3.0
66999254;46;2016;0.0
66999254;46;2017;3.0
66999254;46;2018;2.0
66999254;46;2019;5.0
66999254;47;2016;1.0
66999254;47;2017;10.0
66999254;47;2018;4.0
66999254;47;2019;3.0
66999254;48;2017;5.0
66999254;48;2018;2.0
66999254;48;2019;12.0
66999254;49;2016;3.0
66999254;49;2017;3.0
66999254;49;2018;4.0
66999254;49;2019;9.0
66999254;50;2016;3.0
66999254;50;2017;4.0
66999254;50;2018;1.0
66999254;50;2019;16.0
66999254;51;2016;3.0
66999254;51;2017;6.0
66999254;51;2018;2.0
66999254;51;2019;8.0
66999254;52;2016;1.0
66999254;52;2017;3.0
66999254;52;2018;1.0
66999254;52;2019;1.0
66999254;53;2017;1.0
66999282;0;2018;9.0
66999282;0;2019;6.0
66999282;0;2020;37.0
66999282;1;2017;1.0
66999282;1;2018;11.0
66999282;1;2019;5.0
66999282;1;2020;10.0
66999282;2;2017;2.0
66999282;2;2018;11.0
66999282;2;2019;5.0
66999282;3;2017;2.0
66999282;3;2018;8.0
66999282;3;2019;13.0
66999282;4;2018;10.0
66999282;4;2019;7.0
66999282;5;2017;0.0
66999282;5;2018;4.0
66999282;5;2019;14.0
66999282;6;2018;8.0
66999282;6;2019;9.0
66999282;7;2017;1.0
66999282;7;2018;14.0
66999282;7;2019;12.0
66999282;8;2017;2.0
66999282;8;2018;9.0
66999282;8;2019;8.0
66999282;9;2017;1.0
66999282;9;2018;17.0
66999282;9;2019;15.0
66999282;10;2017;1.0
66999282;10;2018;16.0
66999282;10;2019;13.0
66999282;11;2018;13.0
66999282;11;2019;11.0
66999282;12;2017;1.0
66999282;12;2018;7.0
66999282;12;2019;17.0
66999282;13;2017;2.0
66999282;13;2018;6.0
66999282;13;2019;14.0
66999282;14;2017;0.0
66999282;14;2018;9.0
66999282;14;2019;21.0
66999282;15;2017;0.0
66999282;15;2018;5.0
66999282;15;2019;29.0
66999282;16;2017;1.0
66999282;16;2018;10.0
66999282;16;2019;18.0
66999282;17;2017;2.0
66999282;17;2018;9.0
66999282;17;2019;13.0
66999282;18;2018;10.0
66999282;18;2019;21.0
66999282;19;2017;3.0
66999282;19;2018;11.0
66999282;19;2019;20.0
66999282;20;2017;4.0
66999282;20;2018;11.0
66999282;20;2019;21.0
66999282;21;2017;1.0
66999282;21;2018;5.0
66999282;21;2019;22.0
66999282;22;2017;6.0
66999282;22;2018;12.0
66999282;22;2019;18.0
66999282;23;2017;8.0
66999282;23;2018;10.0
66999282;23;2019;14.0
66999282;24;2017;4.0
66999282;24;2018;9.0
66999282;24;2019;26.0
66999282;25;2017;4.0
66999282;25;2018;9.0
66999282;25;2019;17.0
66999282;26;2017;6.0
66999282;26;2018;10.0
66999282;26;2019;15.0
66999282;27;2016;1.0
66999282;27;2017;3.0
66999282;27;2018;7.0
66999282;27;2019;23.0
66999282;28;2016;1.0
66999282;28;2017;9.0
66999282;28;2018;13.0
66999282;28;2019;23.0
66999282;29;2016;2.0
66999282;29;2017;3.0
66999282;29;2018;6.0
66999282;29;2019;16.0
66999282;30;2016;1.0
66999282;30;2017;3.0
66999282;30;2018;12.0
66999282;30;2019;32.0
66999282;31;2017;6.0
66999282;31;2018;11.0
66999282;31;2019;25.0
66999282;32;2016;1.0
66999282;32;2017;3.0
66999282;32;2018;15.0
66999282;32;2019;26.0
66999282;33;2016;2.0
66999282;33;2017;11.0
66999282;33;2018;8.0
66999282;33;2019;34.0
66999282;34;2016;1.0
66999282;34;2017;6.0
66999282;34;2018;6.0
66999282;34;2019;21.0
66999282;35;2016;1.0
66999282;35;2017;7.0
66999282;35;2018;12.0
66999282;35;2019;22.0
66999282;36;2017;10.0
66999282;36;2018;15.0
66999282;36;2019;27.0
66999282;37;2017;8.0
66999282;37;2018;1.0
66999282;37;2019;31.0
66999282;38;2016;1.0
66999282;38;2017;6.0
66999282;38;2018;16.0
66999282;38;2019;26.0
66999282;39;2016;3.0
66999282;39;2017;4.0
66999282;39;2018;7.0
66999282;39;2019;50.0
66999282;40;2016;1.0
66999282;40;2017;3.0
66999282;40;2018;7.0
66999282;40;2019;42.0
66999282;41;2016;1.0
66999282;41;2017;3.0
66999282;41;2018;7.0
66999282;41;2019;34.0
66999282;42;2016;1.0
66999282;42;2017;6.0
66999282;42;2018;12.0
66999282;42;2019;47.0
66999282;43;2017;7.0
66999282;43;2018;12.0
66999282;43;2019;46.0
66999282;44;2016;1.0
66999282;44;2017;4.0
66999282;44;2018;6.0
66999282;44;2019;45.0
66999282;45;2017;4.0
66999282;45;2018;11.0
66999282;45;2019;30.0
66999282;46;2016;1.0
66999282;46;2017;6.0
66999282;46;2018;8.0
66999282;46;2019;45.0
66999282;47;2017;11.0
66999282;47;2018;3.0
66999282;47;2019;66.0
66999282;48;2017;8.0
66999282;48;2018;8.0
66999282;48;2019;53.0
66999282;49;2017;7.0
66999282;49;2018;11.0
66999282;49;2019;84.0
66999282;50;2016;1.0
66999282;50;2017;10.0
66999282;50;2018;14.0
66999282;50;2019;91.0
66999282;51;2016;2.0
66999282;51;2017;14.0
66999282;51;2018;15.0
66999282;51;2019;55.0
66999282;52;2017;7.0
66999282;52;2018;4.0
66999282;52;2019;21.0
66999310;0;2019;1.0
66999310;1;2018;1.0
66999310;1;2019;1.0
66999310;2;2019;-1.0
66999310;3;2018;1.0
66999310;3;2019;1.0
66999310;4;2018;1.0
66999310;4;2019;1.0
66999310;6;2018;1.0
66999310;8;2018;2.0
66999310;8;2019;2.0
66999310;9;2017;1.0
66999310;10;2017;1.0
66999310;10;2019;1.0
66999310;11;2018;1.0
66999310;11;2019;1.0
66999310;12;2018;3.0
66999310;13;2018;1.0
66999310;13;2019;1.0
66999310;14;2017;2.0
66999310;14;2018;1.0
66999310;14;2019;0.0
66999310;15;2019;0.0
66999310;16;2018;3.0
66999310;16;2019;1.0
66999310;17;2018;-1.0
66999310;18;2017;2.0
66999310;18;2018;1.0
66999310;18;2019;2.0
66999310;19;2018;1.0
66999310;20;2017;1.0
66999310;21;2017;1.0
66999310;21;2018;1.0
66999310;22;2017;1.0
66999310;22;2018;1.0
66999310;23;2018;1.0
66999310;24;2018;0.0
66999310;25;2019;1.0
66999310;26;2019;1.0
66999310;27;2017;2.0
66999310;27;2018;1.0
66999310;28;2018;1.0
66999310;28;2019;1.0
66999310;30;2017;2.0
66999310;30;2019;2.0
66999310;31;2016;2.0
66999310;31;2017;1.0
66999310;31;2018;1.0
66999310;31;2019;2.0
66999310;32;2016;2.0
66999310;32;2017;2.0
66999310;33;2017;1.0
66999310;33;2018;1.0
66999310;33;2019;1.0
66999310;34;2016;1.0
66999310;34;2017;2.0
66999310;34;2018;1.0
66999310;35;2016;1.0
66999310;35;2017;1.0
66999310;36;2017;1.0
66999310;36;2019;2.0
66999310;37;2016;1.0
66999310;37;2017;1.0
66999310;37;2018;1.0
66999310;37;2019;2.0
66999310;38;2016;1.0
66999310;38;2017;1.0
66999310;39;2019;1.0
66999310;40;2019;1.0
66999310;41;2017;1.0
66999310;41;2018;1.0
66999310;41;2019;1.0
66999310;42;2018;2.0
66999310;43;2019;1.0
66999310;44;2019;1.0
66999310;45;2019;1.0
66999310;46;2017;1.0
66999310;46;2018;2.0
66999310;47;2017;1.0
66999310;47;2018;1.0
66999310;48;2017;1.0
66999310;49;2018;1.0
66999310;51;2018;1.0
66999310;52;2017;1.0
66999331;0;2018;2.0
66999331;2;2019;2.0
66999331;3;2018;2.0
66999331;3;2019;1.0
66999331;4;2018;1.0
66999331;4;2019;1.0
66999331;6;2018;1.0
66999331;7;2019;1.0
66999331;8;2017;0.0
66999331;8;2018;1.0
66999331;8;2019;1.0
66999331;9;2018;1.0
66999331;10;2018;1.0
66999331;11;2018;1.0
66999331;11;2019;1.0
66999331;12;2019;2.0
66999331;13;2018;2.0
66999331;13;2019;1.0
66999331;14;2018;1.0
66999331;14;2019;2.0
66999331;15;2018;0.0
66999331;15;2019;1.0
66999331;16;2019;1.0
66999331;17;2017;1.0
66999331;17;2018;2.0
66999331;18;2018;2.0
66999331;20;2017;1.0
66999331;20;2018;1.0
66999331;21;2018;1.0
66999331;22;2017;2.0
66999331;22;2018;1.0
66999331;22;2019;0.0
66999331;23;2017;1.0
66999331;23;2018;1.0
66999331;24;2018;1.0
66999331;25;2019;1.0
66999331;26;2019;1.0
66999331;27;2017;1.0
66999331;27;2018;1.0
66999331;27;2019;1.0
66999331;29;2019;0.0
66999331;30;2019;1.0
66999331;31;2019;1.0
66999331;32;2019;2.0
66999331;33;2017;1.0
66999331;33;2018;1.0
66999331;34;2019;1.0
66999331;35;2018;0.0
66999331;35;2019;3.0
66999331;36;2019;3.0
66999331;37;2019;1.0
66999331;38;2016;1.0
66999331;38;2019;1.0
66999331;39;2019;1.0
66999331;40;2019;1.0
66999331;42;2018;1.0
66999331;42;2019;1.0
66999331;44;2017;1.0
66999331;44;2018;1.0
66999331;45;2017;2.0
66999331;46;2018;0.0
66999331;47;2016;1.0
66999331;47;2017;3.0
66999331;47;2018;1.0
66999331;47;2019;2.0
66999331;48;2016;1.0
66999331;49;2018;1.0
66999331;49;2019;1.0
66999331;50;2017;1.0
66999331;51;2017;1.0
66999331;51;2019;1.0
66999331;52;2018;1.0
66999373;0;2018;3.0
66999373;0;2019;4.0
66999373;0;2020;3.0
66999373;1;2017;2.0
66999373;1;2018;6.0
66999373;1;2019;10.0
66999373;1;2020;3.0
66999373;2;2017;5.0
66999373;2;2018;2.0
66999373;2;2019;4.0
66999373;3;2017;2.0
66999373;3;2018;5.0
66999373;3;2019;6.0
66999373;4;2017;3.0
66999373;4;2018;7.0
66999373;4;2019;7.0
66999373;5;2017;1.0
66999373;5;2018;6.0
66999373;5;2019;14.0
66999373;6;2017;2.0
66999373;6;2018;7.0
66999373;6;2019;4.0
66999373;7;2017;8.0
66999373;7;2018;4.0
66999373;7;2019;7.0
66999373;8;2017;1.0
66999373;8;2018;4.0
66999373;8;2019;13.0
66999373;9;2017;3.0
66999373;9;2018;7.0
66999373;9;2019;5.0
66999373;10;2017;1.0
66999373;10;2018;6.0
66999373;10;2019;10.0
66999373;11;2017;4.0
66999373;11;2018;4.0
66999373;11;2019;11.0
66999373;12;2017;3.0
66999373;12;2018;3.0
66999373;12;2019;12.0
66999373;13;2017;4.0
66999373;13;2018;4.0
66999373;13;2019;10.0
66999373;14;2017;2.0
66999373;14;2018;6.0
66999373;14;2019;7.0
66999373;15;2017;2.0
66999373;15;2018;6.0
66999373;15;2019;10.0
66999373;16;2017;3.0
66999373;16;2018;5.0
66999373;16;2019;9.0
66999373;17;2017;1.0
66999373;17;2018;11.0
66999373;17;2019;10.0
66999373;18;2017;2.0
66999373;18;2018;11.0
66999373;18;2019;10.0
66999373;19;2017;3.0
66999373;19;2018;2.0
66999373;19;2019;6.0
66999373;20;2017;3.0
66999373;20;2018;3.0
66999373;20;2019;9.0
66999373;21;2017;2.0
66999373;21;2018;4.0
66999373;21;2019;7.0
66999373;22;2017;3.0
66999373;22;2018;5.0
66999373;22;2019;4.0
66999373;23;2017;2.0
66999373;23;2018;5.0
66999373;23;2019;9.0
66999373;24;2017;3.0
66999373;24;2018;6.0
66999373;24;2019;7.0
66999373;25;2018;2.0
66999373;25;2019;3.0
66999373;26;2016;1.0
66999373;26;2017;1.0
66999373;26;2018;6.0
66999373;26;2019;6.0
66999373;27;2016;1.0
66999373;27;2017;3.0
66999373;27;2018;4.0
66999373;27;2019;6.0
66999373;28;2016;1.0
66999373;28;2017;0.0
66999373;28;2018;4.0
66999373;28;2019;8.0
66999373;29;2016;4.0
66999373;29;2018;3.0
66999373;29;2019;11.0
66999373;30;2017;4.0
66999373;30;2018;3.0
66999373;30;2019;2.0
66999373;31;2017;4.0
66999373;31;2018;8.0
66999373;31;2019;6.0
66999373;32;2016;1.0
66999373;32;2018;4.0
66999373;32;2019;9.0
66999373;33;2016;2.0
66999373;33;2017;2.0
66999373;33;2018;2.0
66999373;33;2019;2.0
66999373;34;2016;2.0
66999373;34;2017;1.0
66999373;34;2018;5.0
66999373;34;2019;6.0
66999373;35;2016;1.0
66999373;35;2017;2.0
66999373;35;2018;3.0
66999373;35;2019;5.0
66999373;36;2016;1.0
66999373;36;2017;1.0
66999373;36;2018;3.0
66999373;36;2019;3.0
66999373;37;2017;1.0
66999373;37;2018;1.0
66999373;37;2019;5.0
66999373;38;2016;1.0
66999373;38;2017;2.0
66999373;38;2018;4.0
66999373;38;2019;6.0
66999373;39;2016;2.0
66999373;39;2017;1.0
66999373;39;2018;6.0
66999373;39;2019;6.0
66999373;40;2016;2.0
66999373;40;2017;2.0
66999373;40;2018;3.0
66999373;40;2019;4.0
66999373;41;2016;3.0
66999373;41;2017;2.0
66999373;41;2018;4.0
66999373;41;2019;7.0
66999373;42;2017;3.0
66999373;42;2018;5.0
66999373;42;2019;9.0
66999373;43;2016;3.0
66999373;43;2017;2.0
66999373;43;2018;2.0
66999373;43;2019;6.0
66999373;44;2016;5.0
66999373;44;2017;1.0
66999373;44;2018;5.0
66999373;44;2019;8.0
66999373;45;2016;3.0
66999373;45;2017;1.0
66999373;45;2018;8.0
66999373;45;2019;5.0
66999373;46;2016;2.0
66999373;46;2017;1.0
66999373;46;2018;1.0
66999373;46;2019;12.0
66999373;47;2016;1.0
66999373;47;2017;3.0
66999373;47;2018;3.0
66999373;47;2019;10.0
66999373;48;2018;5.0
66999373;48;2019;9.0
66999373;49;2016;1.0
66999373;49;2017;2.0
66999373;49;2018;7.0
66999373;49;2019;11.0
66999373;50;2017;5.0
66999373;50;2018;7.0
66999373;50;2019;13.0
66999373;51;2016;6.0
66999373;51;2017;8.0
66999373;51;2018;11.0
66999373;51;2019;7.0
66999373;52;2016;4.0
66999373;52;2017;1.0
66999373;52;2018;2.0
66999373;52;2019;1.0
66999373;53;2017;2.0
66999380;0;2018;1.0
66999380;6;2018;2.0
66999380;6;2019;1.0
66999380;9;2018;0.0
66999380;11;2019;1.0
66999380;18;2019;1.0
66999380;21;2018;1.0
66999380;22;2019;0.0
66999380;25;2019;1.0
66999380;26;2019;0.0
66999380;27;2019;3.0
66999380;28;2019;1.0
66999380;30;2018;1.0
66999380;30;2019;-1.0
66999380;32;2016;1.0
66999380;33;2019;1.0
66999380;34;2018;1.0
66999380;35;2018;1.0
66999380;36;2019;1.0
66999380;37;2018;1.0
66999380;38;2016;-1.0
66999380;38;2019;1.0
66999380;39;2019;1.0
66999380;40;2019;2.0
66999380;41;2019;1.0
66999380;42;2019;1.0
66999380;45;2018;0.0
66999380;46;2018;1.0
66999380;46;2019;1.0
66999380;49;2018;1.0
66999380;50;2019;1.0
66999380;51;2017;1.0
66999380;51;2019;0.0
66999394;3;2019;0.0
66999394;7;2018;1.0
66999394;12;2019;1.0
66999394;17;2018;0.0
66999394;18;2018;1.0
66999394;19;2017;0.0
66999394;19;2019;1.0
66999394;23;2019;1.0
66999394;25;2019;1.0
66999394;26;2016;1.0
66999394;26;2019;0.0
66999394;30;2019;1.0
66999394;31;2017;1.0
66999394;31;2018;1.0
66999394;32;2019;1.0
66999394;35;2017;1.0
66999394;35;2019;1.0
66999394;37;2019;1.0
66999394;39;2017;1.0
66999394;40;2019;1.0
66999394;50;2018;1.0
66999394;51;2019;2.0
66999401;2;2018;1.0
66999401;5;2019;1.0
66999401;11;2019;2.0
66999401;14;2018;1.0
66999401;18;2019;1.0
66999401;20;2017;1.0
66999401;23;2017;1.0
66999401;25;2018;1.0
66999401;28;2016;1.0
66999401;29;2018;0.0
66999401;34;2018;1.0
66999401;35;2016;1.0
66999401;37;2018;2.0
66999401;38;2016;1.0
66999401;40;2018;1.0
66999401;44;2018;2.0
66999401;46;2018;-1.0
66999401;47;2018;1.0
66999401;52;2016;1.0
66999436;0;2019;2.0
66999436;1;2018;1.0
66999436;1;2019;4.0
66999436;2;2019;7.0
66999436;3;2018;1.0
66999436;3;2019;1.0
66999436;4;2017;2.0
66999436;4;2019;2.0
66999436;5;2017;-1.0
66999436;5;2018;1.0
66999436;5;2019;4.0
66999436;6;2018;2.0
66999436;6;2019;4.0
66999436;7;2019;3.0
66999436;8;2017;1.0
66999436;8;2019;5.0
66999436;9;2019;4.0
66999436;10;2019;3.0
66999436;11;2019;5.0
66999436;12;2019;6.0
66999436;13;2018;2.0
66999436;13;2019;5.0
66999436;14;2019;3.0
66999436;15;2019;5.0
66999436;16;2018;0.0
66999436;16;2019;3.0
66999436;17;2017;2.0
66999436;17;2019;3.0
66999436;18;2019;6.0
66999436;19;2019;1.0
66999436;20;2018;1.0
66999436;20;2019;1.0
66999436;21;2017;1.0
66999436;21;2019;3.0
66999436;22;2019;3.0
66999436;23;2018;1.0
66999436;23;2019;3.0
66999436;24;2019;3.0
66999436;25;2018;0.0
66999436;25;2019;4.0
66999436;26;2018;0.0
66999436;26;2019;3.0
66999436;27;2017;0.0
66999436;27;2018;2.0
66999436;27;2019;1.0
66999436;28;2016;1.0
66999436;28;2017;1.0
66999436;28;2018;1.0
66999436;28;2019;3.0
66999436;29;2016;0.0
66999436;29;2018;1.0
66999436;29;2019;1.0
66999436;30;2018;0.0
66999436;31;2016;1.0
66999436;31;2018;1.0
66999436;31;2019;0.0
66999436;32;2018;-1.0
66999436;32;2019;4.0
66999436;33;2018;1.0
66999436;33;2019;0.0
66999436;34;2016;1.0
66999436;34;2017;1.0
66999436;34;2018;1.0
66999436;35;2018;0.0
66999436;35;2019;7.0
66999436;36;2019;3.0
66999436;37;2016;1.0
66999436;37;2019;3.0
66999436;38;2018;1.0
66999436;38;2019;3.0
66999436;39;2016;1.0
66999436;39;2017;1.0
66999436;39;2019;7.0
66999436;40;2018;5.0
66999436;40;2019;4.0
66999436;41;2017;1.0
66999436;41;2018;1.0
66999436;41;2019;8.0
66999436;42;2018;3.0
66999436;42;2019;2.0
66999436;43;2018;2.0
66999436;43;2019;4.0
66999436;44;2016;1.0
66999436;44;2018;3.0
66999436;44;2019;3.0
